,Unnamed: 0,screen_name,bot1,bot2,bot3,bot4,bot5,bot6,scores,exp1,yhat
6240,10331,Snub_Boat,0,0,0,1,0,0,0.38,1,1
6241,3626,ToniLabLover,0,0,0,1,0,0,0.32,1,1
6242,4284,kennethkline13,0,0,0,1,0,0,0.43,1,1
6243,9141,GabriellaR613,0,0,0,1,0,0,0.38,1,1
6244,9603,IB_Official___,0,0,0,1,0,0,0.4,1,1
6245,3208,Papasquatch,0,0,0,1,0,0,0.2,1,1
6246,1051,howarddevans1,0,0,0,1,0,0,0.39,1,1
6247,6589,simartinez03,0,0,0,1,0,0,0.39,1,1
6248,3047,ashkanjadidi,0,0,0,1,0,0,0.39,1,1
6249,4158,primo7phil,0,0,0,1,0,0,0.4,1,1
6250,9037,allthingsnerds,0,0,0,1,0,0,0.39,1,1
6251,2738,Lianamarie03,0,0,0,1,0,0,0.4,1,1
6252,7042,ChristensenKen,0,0,0,1,0,0,0.43,1,1
6253,4545,matthewhawks1,0,0,0,1,0,0,0.44,1,1
6254,7614,ButchCredo,0,0,0,1,0,0,0.23,1,1
6255,10135,respectcountry,0,0,0,1,0,0,0.35,1,1
6256,7570,dsjr28,0,0,0,1,0,0,0.34,1,1
6257,913,Rikki54086705,0,0,0,1,0,0,0.41,1,1
6258,2785,crkdlake,0,0,0,1,0,0,0.28,1,1
6259,11192,Fingemannen,0,0,0,1,0,0,0.32,1,1
6260,456,SMhellyeah,0,0,0,1,0,0,0.4,1,1
6261,12286,griffisk,0,0,0,1,0,0,0.37,1,1
6262,5204,markanddebwilk1,0,0,0,1,0,0,0.35,1,1
6263,6168,JasonPerley56,0,0,0,1,0,0,0.4,1,1
6264,9568,Kaysexton20,0,0,0,1,0,0,0.4,1,1
6265,1259,DRoberts44,0,0,0,1,0,0,0.33,1,1
6266,7968,notreallymikev,0,0,0,1,0,0,0.31,1,1
6267,4739,LVanlan89814,0,0,0,1,0,0,0.47,1,1
6268,6172,patticru,0,0,0,1,0,0,0.34,1,1
6269,11851,maga_stars,0,0,0,1,0,0,0.39,1,1
6270,5121,realPwarden,0,0,0,1,0,0,0.38,1,1
6271,2327,cmg_48,0,0,0,1,0,0,0.49,1,1
6272,2485,McLarenP1_Boy,0,0,0,1,0,0,0.26,1,1
6273,11863,PauWitkowski,0,0,0,1,0,0,0.43,1,1
6274,1630,deplorable619,0,0,0,1,0,0,0.36,1,1
6275,7925,magstadm,0,0,0,1,0,0,0.28,1,1
6276,5602,FedupJean,0,0,0,1,0,0,0.24,1,1
6277,7388,CarlaErwin10,0,0,0,1,0,0,0.37,1,1
6278,8472,JayGreer7,0,0,0,1,0,0,0.36,1,1
6279,10541,54Doggie,0,0,0,1,0,0,0.36,1,1
6280,2247,MamaKeiki,0,0,0,1,0,0,0.38,1,1
6281,1444,MaryPena4,0,0,0,1,0,0,0.35,1,1
6282,8053,jtinaglia,0,0,0,1,0,0,0.48,1,1
6283,2094,MaryJulianna,0,0,0,1,0,0,0.49,1,1
6284,4629,nicolebyrnepoet,0,0,0,1,0,0,0.27,1,1
6285,6334,FreedomsMantle,0,0,0,1,0,0,0.24,1,1
6286,9097,ConnieCase56,0,0,0,1,0,0,0.35,1,1
6287,958,HartVicandandy,0,0,0,1,0,0,0.32,1,1
6288,847,BarneyBrazil,0,0,0,1,0,0,0.32,1,1
6289,8661,Maryespratt2,0,0,0,1,0,0,0.39,1,1
6290,10963,CherokeeSon1,0,0,0,1,0,0,0.36,1,1
6291,9364,uLt_Nate,0,0,0,1,0,0,0.22,1,1
6292,1802,mikebach2,0,0,0,1,0,0,0.42,1,1
6293,5804,rlgordon18_ruth,0,0,0,1,0,0,0.43,1,1
6294,2795,Deniero,0,0,0,1,0,0,0.3,1,1
6295,4427,alxtaraj,0,0,0,1,0,0,0.38,1,1
6296,4473,armylamarr,0,0,0,1,0,0,0.24,1,1
6297,2048,PlantBaseChrist,0,0,0,1,0,0,0.44,1,1
6298,2344,ma_liky_,0,0,0,1,0,0,0.42,1,1
6299,5328,dogcicle,0,0,0,1,0,0,0.42,1,1
6300,5997,loudmouthdad,0,0,0,1,0,0,0.24,1,1
6301,3679,JBR72,0,0,0,1,0,0,0.33,1,1
6302,4223,RogerAWells2,0,0,0,1,0,0,0.36,1,1
6303,8147,Heatherhamama,0,0,0,1,0,0,0.39,1,1
6304,6433,sepepper,0,0,0,1,0,0,0.45,1,1
6305,6187,simarkuk,0,0,0,1,0,0,0.39,1,1
6306,1874,JenOdomOTH,0,0,0,1,0,0,0.32,1,1
6307,4677,hiteshbal91,0,0,0,1,0,0,0.28,1,1
6308,5262,MULEMan21,0,0,0,1,0,0,0.43,1,1
6309,9439,kenwsmith99,0,0,0,1,0,0,0.45,1,1
6310,7239,Riff_Raff45,0,0,0,1,0,0,0.34,1,1
6311,2326,findingthetru,0,0,0,1,0,0,0.47,1,1
6312,3750,1BadBoy,0,0,0,1,0,0,0.38,1,1
6313,7712,Bravo_Junkie0,0,0,0,1,0,0,0.37,1,1
6314,5970,AliciaTolbert,0,0,0,1,0,0,0.37,1,1
6315,1398,pepperdog22,0,0,0,1,0,0,-2.0,1,1
6316,1599,nybestseller7,0,0,0,1,0,0,0.4,1,1
6317,11944,kimlupian2,0,0,0,1,0,0,0.33,1,1
6318,2604,MumLaura,0,0,0,1,0,0,0.27,1,1
6319,7878,DorMouseSez,0,0,0,1,0,0,0.33,1,1
6320,6296,LavaBarocca,0,0,0,1,0,0,0.21,1,1
6321,9110,Anon6_NvrForget,0,0,0,1,0,0,0.33,1,1
6322,7948,JoeCoolNJ,0,0,0,1,0,0,0.44,1,1
6323,3717,ty2010b,0,0,0,1,0,0,0.33,1,1
6324,8208,mommydean74,0,0,0,1,0,0,0.39,1,1
6325,2103,ReChirpBigBoard,0,0,0,1,0,0,0.24,1,1
6326,10230,thisisnotnorma,0,0,0,1,0,0,0.35,1,1
6327,2719,BissetteDarren,0,0,0,1,0,0,-2.0,1,1
6328,3830,pulsarzen,0,0,0,1,0,0,0.39,1,1
6329,7132,dancingellas,0,0,0,1,0,0,0.29,1,1
6330,11852,ChrisGakings,0,0,0,1,0,0,0.38,1,1
6331,589,SongBird4Trump,0,0,0,1,0,0,0.42,1,1
6332,1111,biffrbear,0,0,0,1,0,0,0.37,1,1
6333,2040,azingra1976,0,0,0,1,0,0,0.34,1,1
6334,6277,77Letsgofishing,0,0,0,1,0,0,0.36,1,1
6335,11723,Arc7Angle,0,0,0,1,0,0,0.43,1,1
6336,4030,Heircrowley,0,0,0,1,0,0,0.36,1,1
6337,1703,Danny29809460,0,0,0,1,0,0,0.27,1,1
6338,4920,PDQACCESSORIES,0,0,0,1,0,0,0.46,1,1
6339,5736,Trumpbcool,0,0,0,1,0,0,0.4,1,1
6340,8080,Zerfa22,0,0,0,1,0,0,0.27,1,1
6341,4792,BROWSERCRITIC,0,0,0,1,0,0,0.38,1,1
6342,4435,NinevaNineva,0,0,0,1,0,0,0.41,1,1
6343,6691,bcgift,0,0,0,1,0,0,0.45,1,1
6344,2714,ElwynTenways,0,0,0,1,0,0,0.4,1,1
6345,3103,LUSKER29,0,0,0,1,0,0,0.32,1,1
6346,3660,1401bonniek,0,0,0,1,0,0,0.41,1,1
6347,4858,iricardo22407,0,0,0,1,0,0,0.39,1,1
6348,5559,PurlLeslie,0,0,0,1,0,0,0.46,1,1
6349,1151,iamthatiamtoday,0,0,0,1,0,0,0.39,1,1
6350,961,Adnyuk,0,0,0,1,0,0,0.31,1,1
6351,1841,sheaholliman,0,0,0,1,0,0,0.38,1,1
6352,8353,RobertC06021970,0,0,0,1,0,0,0.37,1,1
6353,10288,MachPierogi,0,0,0,1,0,0,0.48,1,1
6354,4297,sanksan,0,0,0,1,0,0,0.41,1,1
6355,10491,patientdancer1,0,0,0,1,0,0,0.41,1,1
6356,7433,adalineintexas,0,0,0,1,0,0,0.41,1,1
6357,8909,Lady__GSoul,0,0,0,1,0,0,0.4,1,1
6358,4177,DanielLPerna2,0,0,0,1,0,0,0.27,1,1
6359,5431,SeeTeeShock,0,0,0,1,0,0,0.24,1,1
6360,2771,pawnotes,0,0,0,1,0,0,0.26,1,1
6361,9630,PeterAn23887663,0,0,0,1,0,0,0.34,1,1
6362,2894,bayes46,0,0,0,1,0,0,0.43,1,1
6363,8065,Walsh3Sezwho,0,0,0,1,0,0,0.31,1,1
6364,5356,danielglundberg,0,0,0,1,0,0,0.46,1,1
6365,7841,acejayhawk71,0,0,0,1,0,0,0.26,1,1
6366,1519,GladstoneLaura,0,0,0,1,0,0,0.42,1,1
6367,4732,VAS_Patriot_FL,0,0,0,1,0,0,0.39,1,1
6368,3587,LilMissFranzi,0,0,0,1,0,0,0.2,1,1
6369,86,Boyd_2650,0,0,0,1,0,0,0.45,1,1
6370,8594,lifehouse6,0,0,0,1,0,0,0.19,1,1
6371,11000,AmbilTodd,0,0,0,1,0,0,0.45,1,1
6372,2879,DayBracey,0,0,0,1,0,0,0.3,1,1
6373,4180,Laurarode2,0,0,0,1,0,0,0.29,1,1
6374,1805,Bustaben881,0,0,0,1,0,0,0.37,1,1
6375,1941,19seahorse,0,0,0,1,0,0,0.27,1,1
6376,6500,rchavis35,0,0,0,1,0,0,0.32,1,1
6377,6207,xonkbot,0,0,0,1,0,0,0.38,1,1
6378,1974,lovetotravel960,0,0,0,1,0,0,0.29,1,1
6379,2323,tlhenson823,0,0,0,1,0,0,0.49,1,1
6380,723,TheRocPolitics,0,0,0,1,0,0,0.26,1,1
6381,2745,mickandclyde14,0,0,0,1,0,0,0.3,1,1
6382,5973,HAPPYLO22,0,0,0,1,0,0,0.26,1,1
6383,2140,MD_NUCKLES,0,0,0,1,0,0,0.23,1,1
6384,6853,BarbieHitsBack,0,0,0,1,0,0,0.32,1,1
6385,10699,LeeStickle1,0,0,0,1,0,0,0.24,1,1
6386,8654,ripple1959,0,0,0,1,0,0,0.29,1,1
6387,5702,SphaleriteMz,0,0,0,1,0,0,0.28,1,1
6388,2313,AmadoreJones,0,0,0,1,0,0,0.33,1,1
6389,4940,genuke1,0,0,0,1,0,0,0.49,1,1
6390,8855,richardshadow1,0,0,0,1,0,0,0.46,1,1
6391,5574,Sliiiick,0,0,0,1,0,0,0.16,1,1
6392,4783,Psychophagia,0,0,0,1,0,0,0.27,1,1
6393,1357,Los5Argentina,0,0,0,1,0,0,0.4,1,1
6394,7055,woodardjba,0,0,0,1,0,0,0.36,1,1
6395,7877,Jagboi03,0,0,0,1,0,0,-2.0,1,1
6396,5315,AfcnViolet,0,0,0,1,0,0,0.35,1,1
6397,5853,Godfrey129,0,0,0,1,0,0,0.27,1,1
6398,475,dottie70068,0,0,0,1,0,0,0.26,1,1
6399,10010,bigshowfishin,0,0,0,1,0,0,0.41,1,1
6400,4612,DonnaSt69532271,0,0,0,1,0,0,0.25,1,1
6401,1337,NeilPre46459264,0,0,0,1,0,0,0.4,1,1
6402,5746,SoManyIdiots,0,0,0,1,0,0,0.37,1,1
6403,7326,0101limey0101,0,0,0,1,0,0,0.29,1,1
6404,8463,floridayys,0,0,0,1,0,0,0.33,1,1
6405,7091,RobertHPS,0,0,0,1,0,0,0.29,1,1
6406,8893,Yeswewill_2018,0,0,0,1,0,0,0.43,1,1
6407,5523,SirCyberLee,0,0,0,1,0,0,0.39,1,1
6408,1352,GrizzledOldGoat,0,0,0,1,0,0,0.32,1,1
6409,4103,lasty52,0,0,0,1,0,0,0.42,1,1
6410,5060,Ricky1can1,0,0,0,1,0,0,0.38,1,1
6411,7641,tspraetz,0,0,0,1,0,0,0.36,1,1
6412,8826,MayMa42554893,0,0,0,1,0,0,0.33,1,1
6413,15,redpillprinces2,0,0,0,1,0,0,0.41,1,1
6414,8694,fantasy1320,0,0,0,1,0,0,0.41,1,1
6415,7186,WeatheredEyes_G,0,0,0,1,0,0,0.47,1,1
6416,533,TrevorUdo,0,0,0,1,0,0,0.32,1,1
6417,6145,pizzedof,0,0,0,1,0,0,0.23,1,1
6418,10272,kviddedritt,0,0,0,1,0,0,0.33,1,1
6419,2404,imo4u2,0,0,0,1,0,0,0.42,1,1
6420,3585,Vmshasha,0,0,0,1,0,0,0.33,1,1
6421,3872,trusokoff,0,0,0,1,0,0,0.4,1,1
6422,9273,Tobyesterhase1,0,0,0,1,0,0,0.42,1,1
6423,5861,naft82,0,0,0,1,0,0,0.36,1,1
6424,4046,EdwardCalame,0,0,0,1,0,0,0.47,1,1
6425,7163,awyliu,0,0,0,1,0,0,0.39,1,1
6426,6559,PhilSeahorn,0,0,0,1,0,0,0.42,1,1
6427,1325,gflaterr,0,0,0,1,0,0,0.41,1,1
6428,6032,buckpolitics,0,0,0,1,0,0,0.38,1,1
6429,5387,DeleonBooks,0,0,0,1,0,0,0.37,1,1
6430,2444,PMinitman,0,0,0,1,0,0,0.32,1,1
6431,7894,oh1odie1,0,0,0,1,0,0,0.4,1,1
6432,7497,justinajuli,0,0,0,1,0,0,0.32,1,1
6433,1365,barneybburn,0,0,0,1,0,0,0.35,1,1
6434,9753,PennyStory1,0,0,0,1,0,0,0.48,1,1
6435,7422,brkfst4dnner,0,0,0,1,0,0,0.38,1,1
6436,7386,TerryRicci1,0,0,0,1,0,0,0.33,1,1
6437,4096,MicBurnerzMusic,0,0,0,1,0,0,0.43,1,1
6438,8468,hiphophood9,0,0,0,1,0,0,0.26,1,1
6439,5686,CASHMoneyASTRO,0,0,0,1,0,0,0.39,1,1
6440,1986,SusanGr53715085,0,0,0,1,0,0,0.41,1,1
6441,11739,NathanSchoppe,0,0,0,1,0,0,0.39,1,1
6442,7505,NoLongerADem,0,0,0,1,0,0,0.46,1,1
6443,1691,ebt51,0,0,0,1,0,0,0.3,1,1
6444,2583,aroland121,0,0,0,1,0,0,0.23,1,1
6445,2171,LoudAmerican,0,0,0,1,0,0,0.31,1,1
6446,8685,ceric1507,0,0,0,1,0,0,0.18,1,1
6447,8087,johnnymack2001,0,0,0,1,0,0,0.2,1,1
6448,8214,lynellx4,0,0,0,1,0,0,0.43,1,1
6449,2151,Celt410,0,0,0,1,0,0,0.3,1,1
6450,1859,M0N57A,0,0,0,1,0,0,0.28,1,1
6451,5018,fultybhoy4,0,0,0,1,0,0,0.28,1,1
6452,12592,rbee119,0,0,0,1,0,0,0.4,1,1
6453,2776,SawyersDiana,0,0,0,1,0,0,0.47,1,1
6454,3315,LorraineOLear10,0,0,0,1,0,0,0.44,1,1
6455,1692,1AmericanWoman,0,0,0,1,0,0,0.48,1,1
6456,2812,OrphinPrincess,0,0,0,1,0,0,0.33,1,1
6457,10724,bentonthefreak1,0,0,0,1,0,0,0.26,1,1
6458,7801,adrianakirk33,0,0,0,1,0,0,0.39,1,1
6459,7791,libbyliberalnyc,0,0,0,1,0,0,0.4,1,1
6460,7507,AlleyKat2,0,0,0,1,0,0,0.45,1,1
6461,8627,Seekercrusader,0,0,0,1,0,0,0.36,1,1
6462,7114,Swissairliner,0,0,0,1,0,0,0.38,1,1
6463,6777,t_m_tweet,0,0,0,1,0,0,0.39,1,1
6464,7168,montanakathy_jo,0,0,0,1,0,0,0.24,1,1
6465,457,frank_n_steen,0,0,0,1,0,0,0.24,1,1
6466,7279,EmeagiChima,0,0,0,1,0,0,0.44,1,1
6467,2353,lpmitchellrtr,0,0,0,1,0,0,0.48,1,1
6468,11184,wooferunleashed,0,0,0,1,0,0,0.4,1,1
6469,11009,sonshine343,0,0,0,1,0,0,0.29,1,1
6470,6499,Aggiegirl0314,0,0,0,1,0,0,0.33,1,1
6471,8461,AnnDuval1,0,0,0,1,0,0,0.37,1,1
6472,6675,annafmvandevel1,0,0,0,1,0,0,0.27,1,1
6473,2497,loverset,0,0,0,1,0,0,0.47,1,1
6474,5391,rfolk2,0,0,0,1,0,0,0.22,1,1
6475,8503,cactusflower81,0,0,0,1,0,0,0.28,1,1
6476,10533,salxjdb,0,0,0,1,0,0,0.21,1,1
6477,8385,safi_sy,0,0,0,1,0,0,0.41,1,1
6478,9914,yvonnetrew,0,0,0,1,0,0,0.46,1,1
6479,4013,Flickrj316,0,0,0,1,0,0,0.25,1,1
6480,4914,theblerdgurl,0,0,0,1,0,0,0.38,1,1
6481,1254,abxadu,0,0,0,1,0,0,0.12,1,1
6482,4378,mjjsmith2003,0,0,0,1,0,0,0.25,1,1
6483,767,msglajeunesse11,0,0,0,1,0,0,0.45,1,1
6484,2626,grammies28,0,0,0,1,0,0,0.47,1,1
6485,9202,DavidLo68802015,0,0,0,1,0,0,0.29,1,1
6486,8592,Katherine022610,0,0,0,1,0,0,0.41,1,1
6487,4831,RayofHopeNov8,0,0,0,1,0,0,0.35,1,1
6488,1923,CarolHelms,0,0,0,1,0,0,0.24,1,1
6489,6611,zeldaright,0,0,0,1,0,0,0.29,1,1
6490,1374,chaseyerself,0,0,0,1,0,0,0.33,1,1
6491,11016,jamiegirl,0,0,0,1,0,0,0.41,1,1
6492,3870,Crydaddy_,0,0,0,1,0,0,0.25,1,1
6493,12178,CampGaryHBOT_1,0,0,0,1,0,0,0.33,1,1
6494,11142,davidearcudi78,0,0,0,1,0,0,0.28,1,1
6495,3952,2lilyZap,0,0,0,1,0,0,0.47,1,1
6496,4758,bishpoul,0,0,0,1,0,0,0.47,1,1
6497,1069,bisondancer,0,0,0,1,0,0,0.36,1,1
6498,2793,sharonj11572053,0,0,0,1,0,0,0.4,1,1
6499,2077,jadranka1912,0,0,0,1,0,0,0.46,1,1
6500,10830,partyofthepeopl,0,0,0,1,0,0,0.41,1,1
6501,1709,luvlieladi,0,0,0,1,0,0,0.25,1,1
6502,5165,MaxSkyler1,0,0,0,1,0,0,0.43,1,1
6503,2547,ChrisSteer111,0,0,0,1,0,0,0.33,1,1
6504,5637,bracciano1984,0,0,0,1,0,0,0.25,1,1
6505,5442,mark_ca_usa,0,0,0,1,0,0,0.46,1,1
6506,7095,_LadyByron,0,0,0,1,0,0,0.38,1,1
6507,4018,grouperpro,0,0,0,1,0,0,0.41,1,1
6508,6775,lltwins,0,0,0,1,0,0,0.37,1,1
6509,7397,LoveThyTrump,0,0,0,1,0,0,0.45,1,1
6510,331,EdwardMColbert,0,0,0,1,0,0,0.35,1,1
6511,829,BoycottCNN_ADs,0,0,0,1,0,0,0.37,1,1
6512,3292,TexasTejano1,0,0,0,1,0,0,0.39,1,1
6513,11480,Catchthewind7,0,0,0,1,0,0,0.46,1,1
6514,3117,star_dazee,0,0,0,1,0,0,0.4,1,1
6515,899,pranyc77,0,0,0,1,0,0,0.28,1,1
6516,8645,cindershad0w,0,0,0,1,0,0,0.27,1,1
6517,1377,JMONEILL1975,0,0,0,1,0,0,0.39,1,1
6518,4012,nkoleszar,0,0,0,1,0,0,0.31,1,1
6519,8282,LynnO20140750,0,0,0,1,0,0,0.34,1,1
6520,2882,shaunwalters041,0,0,0,1,0,0,0.45,1,1
6521,8824,adri16,0,0,0,1,0,0,0.35,1,1
6522,5714,DoringHaak,0,0,0,1,0,0,0.37,1,1
6523,7541,drb307_brown,0,0,0,1,0,0,0.3,1,1
6524,9720,pal29b,0,0,0,1,0,0,0.39,1,1
6525,2512,freethetruth1,0,0,0,1,0,0,0.41,1,1
6526,1655,CjfRiley,0,0,0,1,0,0,0.4,1,1
6527,4884,Hagster4,0,0,0,1,0,0,0.41,1,1
6528,3093,nosylaeel,0,0,0,1,0,0,0.37,1,1
6529,6070,_StevenLm,0,0,0,1,0,0,0.28,1,1
6530,8879,JasonMills1972,0,0,0,1,0,0,0.42,1,1
6531,5794,lisastewart59,0,0,0,1,0,0,0.33,1,1
6532,7092,yosemite1982,0,0,0,1,0,0,0.43,1,1
6533,5582,Caitlin29982629,0,0,0,1,0,0,0.49,1,1
6534,9525,SsGoldfish,0,0,0,1,0,0,0.29,1,1
6535,5629,Zimber16,0,0,0,1,0,0,0.36,1,1
6536,3952,EPOlengha,0,0,0,1,0,0,0.45,1,1
6537,4139,ReefScan,0,0,0,1,0,0,0.41,1,1
6538,9343,rks68rt,0,0,0,1,0,0,0.22,1,1
6539,3775,William230616,0,0,0,1,0,0,0.42,1,1
6540,4716,Red__Rover,0,0,0,1,0,0,0.42,1,1
6541,3827,Moord_Wijf,0,0,0,1,0,0,0.43,1,1
6542,5787,stillwaters777,0,0,0,1,0,0,0.35,1,1
6543,1547,3_Dog_Night,0,0,0,1,0,0,0.25,1,1
6544,2855,Faith17Living,0,0,0,1,0,0,0.36,1,1
6545,4124,rddrg18,0,0,0,1,0,0,0.42,1,1
6546,3744,dinky23232323,0,0,0,1,0,0,0.41,1,1
6547,9103,paperlove46,0,0,0,1,0,0,0.35,1,1
6548,7377,5778GraceUS,0,0,0,1,0,0,0.42,1,1
6549,4035,Mrdenimleather,0,0,0,1,0,0,0.2,1,1
6550,8273,Joe_The_CTO,0,0,0,1,0,0,0.42,1,1
6551,1791,1johnlab,0,0,0,1,0,0,0.33,1,1
6552,11736,Bobbyh214,0,0,0,1,0,0,0.45,1,1
6553,3685,bigdoll1958,0,0,0,1,0,0,0.26,1,1
6554,10693,DCM4440,0,0,0,1,0,0,0.26,1,1
6555,3057,jhawk1986,0,0,0,1,0,0,0.27,1,1
6556,12542,bababobo6,0,0,0,1,0,0,0.23,1,1
6557,3970,rbhodges0131,0,0,0,1,0,0,0.4,1,1
6558,4454,SeacoastEagle,0,0,0,1,0,0,0.47,1,1
6559,11645,X_Mike_Ribera_X,0,0,0,1,0,0,0.36,1,1
6560,9059,magorzataPopow,0,0,0,1,0,0,0.19,1,1
6561,5136,Manitobagal,0,0,0,1,0,0,0.47,1,1
6562,4682,JennyJennyrpage,0,0,0,1,0,0,0.43,1,1
6563,11945,BeavDaniel,0,0,0,1,0,0,0.37,1,1
6564,6189,Arletta0301,0,0,0,1,0,0,0.31,1,1
6565,11015,nsaidian,0,0,0,1,0,0,0.42,1,1
6566,1939,posoyemaifren,0,0,0,1,0,0,0.34,1,1
6567,3290,MrCatStubble,0,0,0,1,0,0,0.26,1,1
6568,5372,kitakitzcom,0,0,0,1,0,0,0.34,1,1
6569,3404,sgrandmont,0,0,0,1,0,0,0.36,1,1
6570,8300,FDeganis,0,0,0,1,0,0,0.41,1,1
6571,592,nonegoziabili,0,0,0,1,0,0,0.38,1,1
6572,1187,ZbraPntedDonky,0,0,0,1,0,0,0.37,1,1
6573,7056,realtim_henderc,0,0,0,1,0,0,0.4,1,1
6574,5186,Jonnygunsuk,0,0,0,1,0,0,0.31,1,1
6575,4499,lindasstrays,0,0,0,1,0,0,0.44,1,1
6576,3942,Limeylizzie,0,0,0,1,0,0,0.27,1,1
6577,7088,kolwolab791,0,0,0,1,0,0,0.32,1,1
6578,4659,JakeRichards75,0,0,0,1,0,0,0.34,1,1
6579,8862,inittowinit47,0,0,0,1,0,0,0.22,1,1
6580,3499,Dimanc59,0,0,0,1,0,0,0.35,1,1
6581,4334,urtuiclutar1977,0,0,0,1,0,0,0.39,1,1
6582,3313,kambrone64,0,0,0,1,0,0,0.35,1,1
6583,8665,Catfishkingdom,0,0,0,1,0,0,0.32,1,1
6584,3421,SquirrlyRuth,0,0,0,1,0,0,0.28,1,1
6585,7733,spckirkland,0,0,0,1,0,0,0.37,1,1
6586,1032,nickytheWeasel,0,0,0,1,0,0,0.34,1,1
6587,8325,91springer,0,0,0,1,0,0,0.34,1,1
6588,11814,TexKatTex,0,0,0,1,0,0,0.3,1,1
6589,7223,Therealjliebs,0,0,0,1,0,0,0.38,1,1
6590,1543,oceankitkat,0,0,0,1,0,0,0.42,1,1
6591,5538,vfmfam,0,0,0,1,0,0,0.25,1,1
6592,4501,glennsgegenheim,0,0,0,1,0,0,0.47,1,1
6593,6501,FlowerShorts,0,0,0,1,0,0,0.2,1,1
6594,5430,ColeenC123,0,0,0,1,0,0,0.33,1,1
6595,10956,TruTroubadour,0,0,0,1,0,0,0.33,1,1
6596,8533,deejjj234,0,0,0,1,0,0,0.48,1,1
6597,3236,Deedra3,0,0,0,1,0,0,0.38,1,1
6598,2010,truthseeker6761,0,0,0,1,0,0,0.36,1,1
6599,8683,txtangirl,0,0,0,1,0,0,0.21,1,1
6600,10782,DarrellREvans2,0,0,0,1,0,0,0.38,1,1
6601,3163,topdeserttrader,0,0,0,1,0,0,0.24,1,1
6602,3184,gnomie_drian,0,0,0,1,0,0,0.33,1,1
6603,9155,TomAndrews777,0,0,0,1,0,0,0.28,1,1
6604,5098,mountwerewolf88,0,0,0,1,0,0,0.36,1,1
6605,877,subareader,0,0,0,1,0,0,0.21,1,1
6606,4657,Weapon__gh,0,0,0,1,0,0,0.28,1,1
6607,7198,nochangeplease,0,0,0,1,0,0,0.35,1,1
6608,5238,Team3len,0,0,0,1,0,0,0.32,1,1
6609,10764,newcreationron,0,0,0,1,0,0,0.3,1,1
6610,4003,jaystout56,0,0,0,1,0,0,0.45,1,1
6611,2366,frespirit01,0,0,0,1,0,0,0.35,1,1
6612,5520,MarthaVineyard4,0,0,0,1,0,0,0.41,1,1
6613,2903,Cfiman1Cfiman,0,0,0,1,0,0,0.45,1,1
6614,7643,RexeyViresmirth,0,0,0,1,0,0,0.28,1,1
6615,4179,arl51,0,0,0,1,0,0,0.34,1,1
6616,10384,aok2win,0,0,0,1,0,0,0.36,1,1
6617,4275,BOS1791,0,0,0,1,0,0,0.4,1,1
6618,5685,BrieRudd,0,0,0,1,0,0,0.38,1,1
6619,6589,LaborFAIL,0,0,0,1,0,0,0.43,1,1
6620,12385,RoboHoward,0,0,0,1,0,0,0.36,1,1
6621,3415,_ClayJ,0,0,0,1,0,0,0.3,1,1
6622,5775,DwightChrissyVa,0,0,0,1,0,0,0.33,1,1
6623,2429,medicinaiesport,0,0,0,1,0,0,0.3,1,1
6624,4861,mijsetay,0,0,0,1,0,0,0.38,1,1
6625,5991,IIBianka,0,0,0,1,0,0,0.44,1,1
6626,1863,1SG_K_Tx,0,0,0,1,0,0,0.4,1,1
6627,10185,dikhawaband,0,0,0,1,0,0,0.29,1,1
6628,12506,enrirosasdiaz,0,0,0,1,0,0,0.45,1,1
6629,3256,berthelet_c,0,0,0,1,0,0,0.37,1,1
6630,8068,RichardGodKilla,0,0,0,1,0,0,0.48,1,1
6631,7828,ArellanoSerafin,0,0,0,1,0,0,0.46,1,1
6632,2053,Joshua_m4,0,0,0,1,0,0,0.36,1,1
6633,3419,TRUTHLOVERTOO,0,0,0,1,0,0,0.27,1,1
6634,3742,SobczakDanny,0,0,0,1,0,0,0.36,1,1
6635,10157,vickibazter,0,0,0,1,0,0,0.37,1,1
6636,6529,marosa_lopez,0,0,0,1,0,0,0.44,1,1
6637,11027,HotDiggetyDam,0,0,0,1,0,0,0.22,1,1
6638,5424,NurseWounds,0,0,0,1,0,0,0.45,1,1
6639,9545,Forced5ilence,0,0,0,1,0,0,0.39,1,1
6640,2184,MrDBakerLoveNRA,0,0,0,1,0,0,-2.0,1,1
6641,8370,diamondgirl2222,0,0,0,1,0,0,0.33,1,1
6642,5071,JamiaStarheart,0,0,0,1,0,0,0.3,1,1
6643,9011,albalos_allisa,0,0,0,1,0,0,0.49,1,1
6644,7477,Chiefdodd1,0,0,0,1,0,0,0.33,1,1
6645,3354,IrishBmore,0,0,0,1,0,0,0.33,1,1
6646,6505,Keldrake_Don,0,0,0,1,0,0,0.26,1,1
6647,7218,LisaMarieMagin,0,0,0,1,0,0,0.36,1,1
6648,9108,cssueta,0,0,0,1,0,0,0.39,1,1
6649,5840,Cora_Munro1757,0,0,0,1,0,0,0.29,1,1
6650,6621,JY_Patriot,0,0,0,1,0,0,0.33,1,1
6651,3056,KimWils36235902,0,0,0,1,0,0,0.36,1,1
6652,2146,kittenkk,0,0,0,1,0,0,0.27,1,1
6653,6870,RhondaStroud10,0,0,0,1,0,0,0.48,1,1
6654,2463,k9rotts,0,0,0,1,0,0,0.4,1,1
